id,name,gender,state
TX_college_f_Texas_Arlington,UT-Arlington,F,TX
TX_college_m_Texas_Arlington,UT-Arlington,M,TX
TX_college_f_Texas_Dallas,UT-Dallas,F,TX
TX_college_m_Texas_Dallas,UT-Dallas,M,TX
TX_college_f_Texas_Permian_Basin,UT-Permian Basin,F,TX
TX_college_m_Texas_Permian_Basin,UT-Permian Basin,M,TX
TX_college_f_Texas_Pan_American,UT-Rio Grande Valley,F,TX
TX_college_m_Texas_Pan_American,UT-Rio Grande Valley,M,TX
TX_college_f_Texas_Tyler,UT-Tyler,F,TX
TX_college_m_Texas_Tyler,UT-Tyler,M,TX
UT_college_f_Utah,Utah,F,UT
UT_college_m_Utah,Utah,M,UT
UT_college_f_Utah_State,Utah State,F,UT
UT_college_m_Utah_State,Utah State,M,UT
UT_college_f_Utah_Valley,Utah Valley,F,UT
UT_college_m_Utah_Valley,Utah Valley,M,UT
TX_college_f_UTEP,UTEP,F,TX
TX_college_m_UTEP,UTEP,M,TX
NY_college_f_Utica,Utica,F,NY
NY_college_m_Utica,Utica,M,NY
TX_college_f_UTSA,UTSA,F,TX
TX_college_m_UTSA,UTSA,M,TX
VA_college_f_Virginia_Wise,UVA-Wise,F,VA
VA_college_m_Virginia_Wise,UVA-Wise,M,VA
GA_college_f_Valdosta_State,Valdosta State,F,GA
GA_college_m_Valdosta_State,Valdosta State,M,GA
ND_college_f_Valley_City_State,Valley City State,F,ND
ND_college_m_Valley_City_State,Valley City State,M,ND
PA_jcollege_f_Valley_Forge_Military,Valley Forge Military,F,PA
PA_jcollege_m_Valley_Forge_Military,Valley Forge Military,M,PA
IN_college_f_Valparaiso,Valparaiso,F,IN
IN_college_m_Valparaiso,Valparaiso,M,IN
TN_college_f_Vanderbilt,Vanderbilt,F,TN
TN_college_m_Vanderbilt,Vanderbilt,M,TN
CA_college_f_Vanguard,Vanguard,F,CA
CA_college_m_Vanguard,Vanguard,M,CA
NY_college_f_Vassar,Vassar,F,NY
NY_college_m_Vassar,Vassar,M,NY
VA_college_f_VCU,VCU,F,VA
VA_college_m_VCU,VCU,M,VA
VT_college_f_Vermont,Vermont,F,VT
VT_college_m_Vermont,Vermont,M,VT
VT_college_f_Vermont_Tech,Vermont Tech,F,VT
VT_college_m_Vermont_Tech,Vermont Tech,M,VT
TN_college_f_Crichton,Victory,F,TN
TN_college_m_Crichton,Victory,M,TN
PA_college_f_Villanova,Villanova,F,PA
PA_college_m_Villanova,Villanova,M,PA
IN_jcollege_f_Vincennes,Vincennes,F,IN
IN_jcollege_m_Vincennes,Vincennes,M,IN
VI_college_f_Virgin_Islands_College,Virgin Islands College,F,VI
VI_college_m_Virgin_Islands_College,Virgin Islands College,M,VI
VA_college_f_Virginia,Virginia,F,VA
VA_college_m_Virginia,Virginia,M,VA
VA_college_f_Virginia_Intermont,Virginia Intermont,F,VA
VA_college_m_Virginia_Intermont,Virginia Intermont,M,VA
VA_college_f_Virginia_State,Virginia State,F,VA
VA_college_m_Virginia_State,Virginia State,M,VA
VA_college_f_Virginia_Tech,Virginia Tech,F,VA
VA_college_m_Virginia_Tech,Virginia Tech,M,VA
VA_college_f_Virginia_Union,Virginia Union,F,VA
VA_college_m_Virginia_Union,Virginia Union,M,VA
VA_college_f_Virginia_Wesleyan,Virginia Wesleyan,F,VA
VA_college_m_Virginia_Wesleyan,Virginia Wesleyan,M,VA
VA_college_f_VA-Lynchburg,Virginia-Lynchburg,F,VA
VA_college_m_VA-Lynchburg,Virginia-Lynchburg,M,VA
WI_college_f_Viterbo,Viterbo,F,WI
WI_college_m_Viterbo,Viterbo,M,WI
VA_college_f_Va_Military_Institute,VMI,F,VA
VA_college_m_Va_Military_Institute,VMI,M,VA
SC_college_f_Voorhees,Voorhees,F,SC
SC_college_m_Voorhees,Voorhees,M,SC
IN_college_f_Wabash,Wabash,F,IN
IN_college_m_Wabash,Wabash,M,IN
NY_college_f_Wagner,Wagner,F,NY
NY_college_m_Wagner,Wagner,M,NY
NC_college_f_Wake_Forest,Wake Forest,F,NC
NC_college_m_Wake_Forest,Wake Forest,M,NC
IA_college_f_Waldorf,Waldorf,F,IA
IA_college_m_Waldorf,Waldorf,M,IA
AL_jcollege_f_Wallace_State,Wallace State,F,AL
AL_jcollege_m_Wallace_State,Wallace State,M,AL
OH_college_f_Walsh,Walsh,F,OH
OH_college_m_Walsh,Walsh,M,OH
FL_college_f_Warner,Warner,F,FL
FL_college_m_Warner,Warner,M,FL
OR_college_f_Warner_Pacific,Warner Pacific,F,OR
OR_college_m_Warner_Pacific,Warner Pacific,M,OR
NC_college_f_Warren_Wilson,Warren Wilson,F,NC
NC_college_m_Warren_Wilson,Warren Wilson,M,NC
IA_college_f_Wartburg,Wartburg,F,IA
IA_college_m_Wartburg,Wartburg,M,IA
KS_college_f_Washburn,Washburn,F,KS
KS_college_m_Washburn,Washburn,M,KS
WA_college_f_Washington,Washington,F,WA
WA_college_m_Washington,Washington,M,WA
PA_college_f_Washington__Jefferson,Washington & Jefferson,F,PA
PA_college_m_Washington__Jefferson,Washington & Jefferson,M,PA
MD_college_f_Washington_Adventist,Washington Adventist,F,MD
MD_college_m_Washington_Adventist,Washington Adventist,M,MD
VA_college_f_Washington__Lee,Washington and Lee,F,VA
VA_college_m_Washington__Lee,Washington and Lee,M,VA
WA_college_f_Washington_State,Washington St.,F,WA
WA_college_m_Washington_State,Washington St.,M,WA
MO_college_f_Washington_U,Washington U.,F,MO
MO_college_m_Washington_U,Washington U.,M,MO
IL_jcollege_f_Waubonsee_CC,Waubonsee CC,F,IL
IL_jcollege_m_Waubonsee_CC,Waubonsee CC,M,IL
TX_college_f_Wayland_Baptist,Wayland Baptist,F,TX
TX_college_m_Wayland_Baptist,Wayland Baptist,M,TX
MI_college_f_Wayne_St_MI,Wayne State (Mich.),F,MI
MI_college_m_Wayne_St_MI,Wayne State (Mich.),M,MI
NE_college_f_Wayne_St_NE,Wayne State (Neb.),F,NE
NE_college_m_Wayne_St_NE,Wayne State (Neb.),M,NE
PA_college_f_Waynesburg,Waynesburg,F,PA
PA_college_m_Waynesburg,Waynesburg,M,PA
FL_college_f_Webber,Webber,F,FL
FL_college_m_Webber,Webber,M,FL
UT_college_f_Weber_State,Weber State,F,UT
UT_college_m_Weber_State,Weber State,M,UT
MO_college_f_Webster,Webster,F,MO
MO_college_m_Webster,Webster,M,MO
MA_college_f_Wellesley,Wellesley,F,MA
NY_college_f_Wells,Wells,F,NY
NY_college_m_Wells,Wells,M,NY
MA_college_f_Wentworth_Institute_of_Tech,Wentworth,F,MA
MA_college_m_Wentworth_Institute_of_Tech,Wentworth,M,MA
MO_jcollege_f_Wentworth_JC,Wentworth JC,F,MO
MO_jcollege_m_Wentworth_JC,Wentworth JC,M,MO
DE_college_f_Wesley,Wesley,F,DE
DE_college_m_Wesley,Wesley,M,DE
CT_college_f_Wesleyan,Wesleyan,F,CT
CT_college_m_Wesleyan,Wesleyan,M,CT
GA_college_f_Wesleyan_Ga,Wesleyan (Ga.),F,GA
AL_college_f_West_Alabama,West Alabama,F,AL
AL_college_m_West_Alabama,West Alabama,M,AL
PA_college_f_West_Chester,West Chester,F,PA
PA_college_m_West_Chester,West Chester,M,PA
FL_college_f_West_Florida,West Florida,F,FL
FL_college_m_West_Florida,West Florida,M,FL
GA_college_f_West_Georgia,West Georgia,F,GA
GA_college_m_West_Georgia,West Georgia,M,GA
KY_jcollege_f_West_Kentucky_CC,West Kentucky CC,F,KY
KY_jcollege_m_West_Kentucky_CC,West Kentucky CC,M,KY
WV_college_f_West_Liberty_St,West Liberty,F,WV
WV_college_m_West_Liberty_St,West Liberty,M,WV
TX_college_f_West_Texas_AM,West Texas A&M,F,TX
TX_college_m_West_Texas_AM,West Texas A&M,M,TX
WV_college_f_West_Virginia,West Virginia,F,WV
WV_college_f_West_Virginia_St,West Virginia St.,F,WV
WV_college_m_West_Virginia_St,West Virginia St.,M,WV
WV_college_f_West_Virginia_Wesleyan,West Virginia Wesleyan,F,WV
WV_college_m_West_Virginia_Wesleyan,West Virginia Wesleyan,M,WV
NY_jcollege_f_Westchester,Westchester CC,F,NY
NY_jcollege_m_Westchester,Westchester CC,M,NY
CA_college_f_Westcliff_University,Westcliff,F,CA
CA_college_m_Westcliff_University,Westcliff,M,CA
NC_college_f_Western_Carolina,Western Carolina,F,NC
NC_college_m_Western_Carolina,Western Carolina,M,NC
CO_college_f_Western_Colorado,Western Colorado,F,CO
CO_college_m_Western_Colorado,Western Colorado,M,CO
CT_college_f_Western_Conn_St_Univ,Western Conn. St,F,CT
CT_college_m_Western_Conn_St_Univ,Western Conn. St,M,CT
IL_college_f_Western_Illinois,Western Illinois,F,IL
IL_college_m_Western_Illinois,Western Illinois,M,IL
KY_college_f_Western_Kentucky,Western Kentucky,F,KY
KY_college_m_Western_Kentucky,Western Kentucky,M,KY
MI_college_f_Western_Michigan,Western Michigan,F,MI
MI_college_m_Western_Michigan,Western Michigan,M,MI
MA_college_f_Western_NE,Western NE,F,MA
MA_college_m_Western_NE,Western NE,M,MA
NM_college_f_Western_New_Mexico,Western New Mexico,F,NM
NM_college_m_Western_New_Mexico,Western New Mexico,M,NM
OR_college_f_Western_Oregon,Western Oregon,F,OR
OR_college_m_Western_Oregon,Western Oregon,M,OR
TX_jcollege_f_Western_Texas_College,Western Texas College,F,TX
TX_jcollege_m_Western_Texas_College,Western Texas College,M,TX
WA_college_f_Western_Washington,Western Washington,F,WA
WA_college_m_Western_Washington,Western Washington,M,WA
MA_college_f_Westfield_State,Westfield State,F,MA
MA_college_m_Westfield_State,Westfield State,M,MA
MO_college_f_Westminster_MO,Westminster (Mo.),F,MO
MO_college_m_Westminster_MO,Westminster (Mo.),M,MO
PA_college_f_Westminster_PA,Westminster (Pa.),F,PA
PA_college_m_Westminster_PA,Westminster (Pa.),M,PA
UT_college_f_Westminster_Utah,Westminster (Utah),F,UT
UT_college_m_Westminster_Utah,Westminster (Utah),M,UT
CA_college_f_Westmont,Westmont,F,CA
CA_college_m_Westmont,Westmont,M,CA
WA_jcollege_f_Whatcom_CC,Whatcom CC,F,WA
WA_jcollege_m_Whatcom_CC,Whatcom CC,M,WA
IL_college_f_Wheaton_IL,Wheaton (Ill.),F,IL
IL_college_m_Wheaton_IL,Wheaton (Ill.),M,IL
MA_college_f_Wheaton_MA,Wheaton (Mass.),F,MA
MA_college_m_Wheaton_MA,Wheaton (Mass.),M,MA
WV_college_f_Wheeling_University,Wheeling,F,WV
WV_college_m_Wheeling_University,Wheeling,M,WV
MA_college_f_Wheelock,Wheelock,F,MA
MA_college_m_Wheelock,Wheelock,M,MA
NH_hs_f_White_Mountains,White Mountains,F,NH
NH_hs_m_White_Mountains,White Mountains,M,NH
WA_college_f_Whitman,Whitman,F,WA
WA_college_m_Whitman,Whitman,M,WA
CA_college_f_Whittier,Whittier,F,CA
CA_college_m_Whittier,Whittier,M,CA
WA_college_f_Whitworth,Whitworth,F,WA
WA_college_m_Whitworth,Whitworth,M,WA
KS_college_f_Wichita_State,Wichita State,F,KS
KS_college_m_Wichita_State,Wichita State,M,KS
PA_college_f_Widener,Widener,F,PA
PA_college_m_Widener,Widener,M,PA
OH_college_f_Wilberforce,Wilberforce,F,OH
OH_college_m_Wilberforce,Wilberforce,M,OH
TX_college_f_Wiley,Wiley,F,TX
TX_college_m_Wiley,Wiley,M,TX
PA_college_f_Wilkes,Wilkes,F,PA
PA_college_m_Wilkes,Wilkes,M,PA
OR_college_f_Willamette,Willamette,F,OR
OR_college_m_Willamette,Willamette,M,OR
VA_college_f_William__Mary,William & Mary,F,VA
VA_college_m_William__Mary,William & Mary,M,VA
MS_college_f_William_Carey,William Carey,F,MS
MS_college_m_William_Carey,William Carey,M,MS
CA_college_f_William_Jessup,William Jessup,F,CA
CA_college_m_William_Jessup,William Jessup,M,CA
MO_college_f_William_Jewell,William Jewell,F,MO
MO_college_m_William_Jewell,William Jewell,M,MO
NJ_college_f_William_Paterson,William Paterson,F,NJ
NJ_college_m_William_Paterson,William Paterson,M,NJ
NC_college_f_Peace,William Peace,F,NC
NC_college_m_Peace,William Peace,M,NC
IA_college_f_William_Penn,William Penn,F,IA
IA_college_m_William_Penn,William Penn,M,IA
NY_college_f_William_Smith,William Smith,F,NY
MO_college_f_William_Woods,William Woods,F,MO
MO_college_m_William_Woods,William Woods,M,MO
MA_college_f_Williams,Williams,F,MA
MA_college_m_Williams,Williams,M,MA
AR_college_f_ Williams Baptist University,Williams Baptist,F,AR
AR_college_m_ Williams Baptist University,Williams Baptist,M,AR
DE_college_f_Wilmington_DE,Wilmington (Del.),F,DE
DE_college_m_Wilmington_DE,Wilmington (Del.),M,DE
OH_college_f_Wilmington_OH,Wilmington (Ohio),F,OH
OH_college_m_Wilmington_OH,Wilmington (Ohio),M,OH
NH_hs_f_Wilton-Lyndeborough,Wilton-Lyndeborough,F,NH
NH_hs_m_Wilton-Lyndeborough,Wilton-Lyndeborough,M,NH
NH_hs_f_Windham,Windham,F,NH
NH_hs_m_Windham,Windham,M,NH
NC_college_f_Wingate,Wingate,F,NC
NC_college_m_Wingate,Wingate,M,NC
NH_hs_f_Winnacunnet,Winnacunnet,F,NH
NH_hs_m_Winnacunnet,Winnacunnet,M,NH
NH_hs_f_Winnisquam,Winnisquam,F,NH
NH_hs_m_Winnisquam,Winnisquam,M,NH
MN_college_f_Winona_State,Winona State,F,MN
NC_college_f_Winston_Salem_St,Winston-Salem St.,F,NC
NC_college_m_Winston_Salem_St,Winston-Salem St.,M,NC
SC_college_f_Winthrop,Winthrop,F,SC
SC_college_m_Winthrop,Winthrop,M,SC
WI_college_f_Wis_Eau_Claire,Wis.-Eau Claire,F,WI
WI_college_m_Wis_Eau_Claire,Wis.-Eau Claire,M,WI
WI_college_f_Wis_Green_Bay,Wis.-Green Bay,F,WI
WI_college_m_Wis_Green_Bay,Wis.-Green Bay,M,WI
WI_college_f_Wis_La_Crosse,Wis.-La Crosse,F,WI
WI_college_m_Wis_La_Crosse,Wis.-La Crosse,M,WI
WI_college_f_Wis_Oshkosh,Wis.-Oshkosh,F,WI
WI_college_m_Wis_Oshkosh,Wis.-Oshkosh,M,WI
WI_college_f_Wis_Parkside,Wis.-Parkside,F,WI
WI_college_m_Wis_Parkside,Wis.-Parkside,M,WI
WI_college_f_Wis_Platteville,Wis.-Platteville,F,WI
WI_college_m_Wis_Platteville,Wis.-Platteville,M,WI
WI_college_f_Wis_River_Falls,Wis.-River Falls,F,WI
WI_college_m_Wis_River_Falls,Wis.-River Falls,M,WI
WI_college_f_Wis_Stevens_Point,Wis.-Stevens Point,F,WI
WI_college_m_Wis_Stevens_Point,Wis.-Stevens Point,M,WI
WI_college_f_Wis_Stout,Wis.-Stout,F,WI
WI_college_m_Wis_Stout,Wis.-Stout,M,WI
WI_college_f_Wis_Superior,Wis.-Superior,F,WI
WI_college_m_Wis_Superior,Wis.-Superior,M,WI
WI_college_f_Wis_Whitewater,Wis.-Whitewater,F,WI
WI_college_m_Wis_Whitewater,Wis.-Whitewater,M,WI
WI_college_f_Wisconsin,Wisconsin,F,WI
WI_college_m_Wisconsin,Wisconsin,M,WI
WI_college_f_Wisconsin_Lutheran,Wisconsin Lutheran,F,WI
WI_college_m_Wisconsin_Lutheran,Wisconsin Lutheran,M,WI
OH_college_f_Wittenberg,Wittenberg,F,OH
OH_college_m_Wittenberg,Wittenberg,M,OH
SC_college_f_Wofford,Wofford,F,SC
SC_college_m_Wofford,Wofford,M,SC
NH_hs_f_Woodsville,Woodsville,F,NH
NH_hs_m_Woodsville,Woodsville,M,NH
OH_college_f_Wooster,Wooster,F,OH
OH_college_m_Wooster,Wooster,M,OH
MA_college_f_Worcester_State,Worcester State,F,MA
MA_college_m_Worcester_State,Worcester State,M,MA
MA_college_f_WPI,WPI,F,MA
MA_college_m_WPI,WPI,M,MA
OH_college_f_Wright_State,Wright State,F,OH
OH_college_m_Wright_State,Wright State,M,OH
WV_college_f_West_Virginia_Tech,WVU Tech,F,WV
WV_college_m_West_Virginia_Tech,WVU Tech,M,WV
WY_college_f_Wyoming,Wyoming,F,WY
WY_college_m_Wyoming,Wyoming,M,WY
OH_college_f_Xavier,Xavier (Ohio),F,OH
OH_college_m_Xavier,Xavier (Ohio),M,OH
LA_college_f_Xavier_Louisiana,Xavier-Louisiana,F,LA
LA_college_m_Xavier_Louisiana,Xavier-Louisiana,M,LA
CT_college_f_Yale,Yale,F,CT
CT_college_m_Yale,Yale,M,CT
MT_college_f_Yellowstone_Christian,Yellowstone Christian,F,MT
MT_college_m_Yellowstone_Christian,Yellowstone Christian,M,MT
NY_college_f_Yeshiva,Yeshiva,F,NY
NY_college_m_Yeshiva,Yeshiva,M,NY
NY_college_f_York_NY,York (N.Y.),F,NY
NY_college_m_York_NY,York (N.Y.),M,NY
NE_college_f_York_NE,York (Neb.),F,NE
NE_college_m_York_NE,York (Neb.),M,NE
PA_college_f_York_PA,York (Pa.),F,PA
PA_college_m_York_PA,York (Pa.),M,PA
ME_jcollege_f_York_County_CC,York County CC,F,ME
ME_jcollege_m_York_County_CC,York County CC,M,ME
OH_college_f_Youngstown_St,Youngstown St.,F,OH
OH_college_m_Youngstown_St,Youngstown St.,M,OH
