id,name,date,distance,venue,city
18402,UW vs Seattle U Dual Meet,09/03/2021,6436.0,Magenson Park,7400 Sandpoint way N.E.
18404,SUNY Cortland Short Course Invitational,09/11/2021,6000.0,Dwyer Memorial Park,"Preble, NY 13045"
18405,50th Annual Pop Crowell XC Meet,09/18/2021,8000.0,Gordon College,255 Grapevine Road
18408,Bloomsburg Mansfield Dual,09/02/2021,5000.0,Lambs Creek Recreation Area,"Mansfield, PA 16933"
18410,Hamilton College Short Course,09/11/2021,5000.0,Hamilton,"Clinton, NY"
18411,Dolan Duals,09/02/2021,6000.0,Lock Haven University,"Lock Haven, PA 17745"
18412,Ron Ouellete Invitational,09/11/2021,8000.0,Battery Park - UNE,"Biddeford, ME 04005"
18414,UAH Chargers XC Invite,10/09/2021,8000.0,John Hunt Cross Country Park,2151 Airport Road
18415,Sacramento State XC Invitational,10/01/2021,8000.0,Johnson-Springview Park,"Rocklin, CA 95677"
18417,Cougar Challenge 5k,09/01/2021,5000.0,Chatham Eden Hall,"Pittsburgh, PA"
18418,Hamline Invitational,10/01/2021,8000.0,Highland 9-Hole Golf Course,"St. Paul, MN 55104"
18419,The Montana Open,09/24/2021,6999.0,University of Montana Golf Course,"Missoula, MT 59812"
18420,Muthama-Rogers Cross Country Invitational,09/18/2021,8000.0,Bethel College,"North Newton, KS 67117"
18421,2021 NJCAA Region II Championship,10/30/2021,8000.0,UARM Cross Country Course,"Mena, AR"
18424,Mountaineer/Cowboy Invite,09/18/2021,8000.0,Van Tuyl Ranch,"Gunnison, CO 81230"
18425,Purdue Northwest Cross Country Classic,09/10/2021,8000.0,Purdue Northwest,1401 US-421
18426,Jenna Strong CC Fall Classic,10/15/2021,8000.0,Wilmington (Ohio),"Wilmington, Ohio 45177"
18427,Main Line Invitational,09/17/2021,6436.0,Haverford,"Haverford, PA 19041"
18429,The Shore XC Invite,09/25/2021,8000.0,MDES Campus Course,"Princess Anne, MA 21853"
18431,Wooster Invitational,09/01/2021,4000.0,L. C. Boles Memorial Golf Course,"Wooster, OH 44691"
18432,Battle of the North Shore XC Meet,09/01/2021,5000.0,Gordon College,255 Grapevine Road
18433,2021 Highlander XC Short Course,09/01/2021,5000.0,Houghton College,1 Willard Avenue
18434,Vassar Season Starter 2021,09/01/2021,4000.0,Vassar Farm,"Poughkeepsie, NY 12404"
18435,Aggie Opener,09/01/2021,5000.0,Dale Watts '71 XC Course,"College Station, TX 77843"
18436,Tri-Meet UCR vs UCSD vs UCLA,09/01/2021,5000.0,Whitmore Track and Sports Field,"Mammoth Lakes, CA"
18437,2021 Pomona-Pitzer/Oxy XC Dual Meet,09/01/2021,6000.0,Pomona-Pitzer Campus Course,Rains Center - Pomona College
18438,St. Olaf Ole Opener,09/01/2021,5003.0,St. Olaf College,"Northfield, MN 55057"
18439,Olivet College Comet Open,09/01/2021,5000.0,Broadway Acres,"Charlotte, MI 48813"
18440,Tiffelberg Open- 2021,10/01/2021,8000.0,Seneca Hills Golf Course,"Tiffin, Ohio 44883"
18443,Emory-Oglethorpe Duel,09/01/2021,7200.0,Emory's Lullwater Preserve,"Atlanta, GA 30322"
18444,Shane Grever Invitational,09/24/2021,8000.0,Heart River Golf Course,"Dickinson, ND 58601"
18445,TCNJ XC Invitational,09/10/2021,6000.0,The College of New Jersey,"Ewing, NC 08628"
18446,EOU Invitational,09/17/2021,7000.0,La Grande Country Club,"La Grande, OR 97850"
18448,Jim Drews/Tori Neubauer Invitational,10/15/2021,8000.0,Maple Grove Venue,"West Salem, WI 54601"
18449,Mizzou Opener,09/03/2021,6000.0,Gans Creek XC Course,"Columbia, MO 00000"
18453,Charleston Cross Country Invitational,09/03/2021,6000.0,Coonskin Park,"Charleston, WV 25311"
18454,Shawn M Nassaney Race,09/11/2021,5000.0,Bryant,"Smithfield, RI 02917"
18457,UMaine and Army West Point XC Dual Meet,09/03/2021,8000.0,University of Maine,"Orono, ME 04469"
18458,Rt. 33 Cup,09/03/2021,5000.0,Glendale Park,100 Camus Drive
18459,Charlotte Opener,09/03/2021,5000.0,Frank Liske Park,"Concord, NC 00000"
18460,Covered Bridge Open CC Meet,09/03/2021,8000.0,Don Kennedy Trailss,State Farm Fields
18461,Kenyon Tri,09/03/2021,5000.0,Kenyon College,"Gambier, OH 43022"
18462,Yinzer Classic,09/03/2021,6001.0,Youthtowne,"Youthtowne, PA 15026"
18463,2021 Bearcat XC Open,09/03/2021,7000.0,Northwest Missouri State,"Maryville, MO 64468"
18464,Great River Open,09/03/2021,5000.0,River Valley Community Course,"Canton, MO 63435"
18465,Corridor XC Clash,09/03/2021,5000.0,Seminole Valley Park,"Cedar Rapids, IA"
18466,SFA Lumberjack Opener,09/03/2021,5000.0,Pecan Acres Park,"Nacogdoches, TX"
18467,Golden Grizzlies Invite,09/03/2021,6000.0,Oakland University,318 Meadow Brook Rd
18468,Bulter Twilight Meet,09/03/2021,6000.0,The Hill at Northview,"Carmel, IN 46033"
18469,Battle at Flint Farm,09/03/2021,4828.0,Flint Farm,"Waleska, GA 30183"
18470,UE OPENER INVITE,09/03/2021,8000.0,Angel Mounds Cross Country Course,"Evansville, IN 47715"
18471,Little 3 XC Championships,09/03/2021,5000.0,Fort Niagara State Park,Route 18F
18472,Mike Baumer XC Classic,09/03/2021,4987.0,Fairborn Community Park,"Fairborn, OH"
18473,The Mountaintop Invitational,09/03/2021,5000.0,Covenant College,"Lookout Mountain, GA 30750"
18474,Castleton University Invitational,09/03/2021,8000.0,Castleton University Cross-Country Course,"Castleton, VT 05735"
18475,Baker University ZK Maple Leaf,09/04/2021,5000.0,Baldwin City Golf Course,1500 South Street
18476,SUNY Poly Short Course Invitational,09/04/2021,6000.0,SUNY POLYTECHNIC INSTITUTE,"Utica, NY 13502"
18477,John Kurtt Invitational,09/04/2021,6000.0,Max Championship Cross Country Course,"Waverly, IA 50677"
18478,SBU XC Invite,09/04/2021,6436.0,Bolivar City Municipal Golf Course,"Bolivar, MO 65613"
18479,53rd Annual Tommy Evans Invitational,09/04/2021,6436.0,Silver Creek Cross Country Trails,"Norton, OH 44325"
18480,2021 Bob Timmons Classic,09/04/2021,6000.0,Rim Rock Farm,"Lawrence, KS 66044"
18481,Plattsburgh State XC Season Opener,09/04/2021,5000.0,Plattsburgh State University,"Plattsburgh, NY 12901"
18482,Highland University Cross-Country Jam,10/01/2021,8000.0,New Mexico Highlands,"Las Vegas, NM"
18483,Vermont Invitational,09/04/2021,7996.0,Hard'Ack Rec Area,"St.Albans, VT 05478"
18484,Fisher XC Invite Men,09/03/2021,4987.0,Westminster (Pa.),"New Wilmington, PA"
18487,U of San Francisco Invite,09/04/2021,8000.0,Golden Gate Park,"San Francisco, CA"
18489,Vassar Ron Stonitsch Invitational,09/11/2021,6000.0,Vassar Farms,"Poughkeepsie, NY 12404"
18490,SD Mines Hardrocker XC Classic,09/04/2021,8000.0,Robbinsdale Park,"Rapid City, SD 57701"
18491,Marty Uher Invitational,09/04/2021,4790.0,Roadman Park,"California, PA 15417"
18492,Central College - Dutch CC Invite,09/03/2021,6000.0,"Central College - Pella, IA","Pella, IA 50219"
18493,Wolfpack Invitational,09/03/2021,5003.0,WCC,"Youngwood, PA"
18494,Crown College Invite,09/04/2021,6000.0,crown college,"City Not Supplied, MN"
18495,Fredonia State XC Invitational,09/04/2021,6000.0,State University of New York at Fredonia,280 Central Avenue
18496,SAU Short Course Duals,09/04/2021,5000.0,Emeis Park,"Davenport, IA 52803"
18497,Ave Maria Invitational,09/25/2021,8000.0,North Park Ave Maria,"Ave Maria, FL"
18498,2021 Haverford Alumnae Alumni Open Race,09/04/2021,6436.0,Alumni Cross Country Course,370 Lancaster Ave
18499,SUNY Geneseo Mike Woods Invitational,10/02/2021,8000.0,National Warplane Museum,"Geneseo, NY 14454"
18500,2021 AFXC Open,09/04/2021,6436.0,Monument Valley Park,"Colorado Springs, CO"
18501,30th Annual Vanguard Invitational,10/08/2021,8000.0,Mile Square Regional Park,16801 Euclid St
18502,CSB-SJU Invitational,09/04/2021,6400.0,"Boulder Ridge Golf Course, St. Cloud","St. Cloud, MN 56301"
18503,Buxton Invitational,09/03/2021,6000.0,"Pickard Park, Indianola, IA","Indianola, Iowa 50125"
18509,UWEC Alumni Open Meet,09/04/2021,8000.0,Eau Claire City Municipal Well Fields,"Eau Claire, WI 54702"
18513,Bowdoin Invitational #1,09/25/2021,8000.0,Bowdoin,"Brunswick, ME"
18514,Bowdoin Invitational #2,10/23/2021,8000.0,Bowdoin,"Brunswick, ME"
18515,University of San Diego Invite,09/17/2021,8000.0,Tecolote Shores,"San Diego, CA 92117"
18518,Augustana Twilight Cross Country Meet,09/03/2021,6436.0,"Sioux Falls, SD","Sioux Falls, SD 57107"
18523,Stan Lyons Bulldog Invitational,10/22/2021,8000.0,The Hill at Northview,"Carmel, IN 46033"
18524,Bates Super XC Shootout,09/18/2021,8000.0,Pineland Farms,"Gray, ME 04240"
18526,Elmhurst Earlybird Invitational,09/03/2021,6000.0,Eldridge Park,363 Commonwealth Ln
18527,BHS Quad Meet 9-14,09/14/2021,5142.0,Belmont High School,"Belmont, NH 03220"
18528,2021 Suffolk Invite,10/16/2021,8000.0,Franklin Park,"Boston, MA"
18529,Louisiana Tech Mook 4,09/18/2021,6436.0,LaTech,"Ruston, LA 71272"
18535,EKU versus Morehead State,09/03/2021,5000.0,Elmwood,44 High Street
18537,Muskingum Invitational,10/02/2021,8000.0,Muskingum,"New Concord, OH 43762"
18539,Drakes Creek Scramble,09/17/2021,8000.0,Phil Moore Park,"Bowling Green, KY"
18540,MCLA vs WILLIAMS,09/07/2021,5000.0,Williams,COLE FIELD
18542,Dordt University – Holiday Inn Express Classic,10/09/2021,8000.0,Dordt XC Course,"Sioux Center, IA 51250"
18546,Maine State Meet,10/02/2021,8000.0,Pineland Farms,"Gray, ME 04240"
18548,Lafayette vs Lehigh Dual,09/18/2021,8000.0,Metzger Field Athletic Complex,3142 Sullivan Trail
18549,2021 Leopard Invitational,10/16/2021,8000.0,"Metzger Field, Lafayette College, Easton, PA","Easton, PA 18042"
18551,USJ Blue Jay Invitational,09/17/2021,5000.0,University of St. Joseph,"West Hartford, CT 19131"
18554,Hofstra XC Dual,09/18/2021,5003.0,Hofstra,"Hempstead, NY 11549"
18556,KSC Invitational,10/02/2021,8000.0,Cheshire Fairgrounds,"Swanzey, NH 3446"
18557,2021 Sunshine State Cross Country Championships,10/23/2021,8000.0,Holloway Park,2402 Holloway Park Dr
18558,Connecticut College Invitational,10/16/2021,8000.0,Harkness Memorial State Park,275 Great Neck Road
18559,2021 GNAC Cross Country Championships,10/23/2021,8000.0,Host Saint Martin's University (Lacey WA),"Lacy, WA 98150"
18562,Firebird Classic,10/08/2021,7996.0,Wayne E. Dannehl National Cross Country,"Kenosha, WI"
18565,PAC Preview Meet,09/10/2021,8000.0,Chatham Eden Hall,"Pittsburgh, PA"
18567,Harry Groves Spiked Shoe Invitational,09/10/2021,8366.0,Penn State University,"State College, PA 00000"
18568,RMU Colonial Invitational,09/17/2021,12872.0,Robert Morris,"Moon Township, PA 15108"
18570,UC Davis Stump Invitational,09/10/2021,8000.0,Wildhorse Golf Club,"Davis, CA 95616"
18571,Cross Country Only Championships,10/16/2021,8000.0,Seneca Lake State Park,"Geneva, NY 14456"
18572,2021 UVU XC Invitational,09/03/2021,5000.0,Lakeside Park - 400 S. 1850 W.,"Orem, UT UT"
18574,UCF Cross Country Invite,10/01/2021,6000.0,UCF,"Orlando, FL 32816"
18576,Badger Classic,09/10/2021,6000.0,Thomas Zimmer Championship Course,"Madison, WI 00000"
18577,IUPUI Invite,09/10/2021,8000.0,The Hill at Northview,"Carmel, IN 46033"
18578,SDSU Classic,09/10/2021,8000.0,Edgebrook Golf Course,"Brookings, SD 57007"
18579,Red Raider XC Preview,09/10/2021,8000.0,Landsmeer Golf Club,"Orange City, IA 51041"
18580,McPherson Carol Swenson Invite,09/10/2021,8000.0,Bulldog Park,"McPherson, KS 67460"
18581,45th Rice Inviational,09/10/2021,6400.0,Rice University,"Houston, TX 77251"
18582,The 39th Annual Shacklette Invitational,09/11/2021,7996.0,St.Anslem College,"Manchester, NH 03102"
18584,Siena Invite,09/11/2021,8000.0,The Crossings,"Latham, NY"
18585,Father Bede Invitational,09/11/2021,7996.0,Saint Francis University,"Loretto, PA 15940"
18586,Daemen Duels,09/11/2021,8000.0,Bassett Park,"Williamsville, NY 14226"
18587,Detroit Mercy Titan Cross Country Invitational,09/11/2021,6436.0,Cass Benton,"Northville, MI"
18588,NCAC Preview,09/11/2021,8000.0,Clark County Fairgrounds,"Springfield, OH 45501"
18589,Aggie Duals,09/10/2021,8000.0,Cameron,"Lawton, OK"
18590,59th Les Duke XC Invite,09/11/2021,8000.0,Grinnell Country Club - Host Grinnell College,"Grinnell, IA 50112"
18591,Stegemoller Classic Open,09/10/2021,6000.0,Angel Mounds Cross Country Course,"Evansville, IN 47715"
18592,2021 DSU Herb Blakely Invitational,09/11/2021,8000.0,Madison Golf and Country Club,45152 233rd St
18593,2021 Bronco Stampede,09/11/2021,8000.0,Hastings College,"Hastings, NE 68901"
18594,Cardinal Classic,09/11/2021,6000.0,Plattsburgh State University,"Plattsburgh, NY 12901"
18595,Endicott Cross Country Invitational,09/11/2021,8000.0,Bradley Palmer State Park,"Essex County, MA 01915"
18596,Doug Watts Open 2021,09/11/2021,8000.0,Doug Watts Course,"Edinboro, PA 16444"
18597,Bethany Bison Invitational 2021,09/11/2021,8000.0,Bethany College,"Bethany, WV 26032"
18598,2nd Northwood Invite,09/11/2021,6000.0,Fisher Trails,"Midland, MI 48640"
18599,University of Dallas Invitational,09/11/2021,5003.0,University of Dallas,"Irving, TX 75062"
18600,2021 BYU Autumn Classic,09/11/2021,7499.0,Timpanogos Golf Club,"Provo, UT UT"
18604,Philadelphia Metropolitan Cross Country Championship,09/11/2021,8000.0,Belmont Plateau Park,"Philadelphia, PA 19131"
18607,Little 3 Championship,09/18/2021,6000.0,Williams College,"Williamstown, MA"
18609,Bethel Univ XC Invitational,10/08/2021,8000.0,St. Patrick's County Park,"South Bend, IN 46545"
18611,18th Annual Ted Owen Cross Country Invitational,09/25/2021,8000.0,Hamilton College Cross-Country Course,"New Britain, CT 06050"
18612,2021 H.W. Wright Classic,09/24/2021,8000.0,Millikin,"Decatur, IL 62522"
18613,DSU XC Invite,10/15/2021,8000.0,DSU Outreach & Research Center,884 Smyrna Leipsic Road
18615,Mets Cross Country Championships,10/08/2021,8000.0,Van Cortlandt Park,"Bronx, NY"
18616,CAA Cross Country Championships,10/30/2021,7996.0,Franklin Park,"Boston, MA"
18620,CIAA Cross Country Championship 2021,10/28/2021,8000.0,Green Hill Park,"Salem, VA 24153"
18621,Heartland XC Invitational,10/01/2021,8000.0,Maxwell Park,"Normal, IL 61761"
18622,Aurora University Spartan Classic,09/10/2021,7943.0,Northwestern Medicine Cross Country Course,"Geneva, IL"
18624,Providence Open,10/01/2021,7996.0,Black Eagle Golf Course,"Black Eagle, MT 59414"
18627,William & Mary XC Invitational,09/10/2021,6000.0,Dunbar Farms at Eastern State Hospital,"Williamsburg, VA 23185"
18628,James Earley Invitational,10/09/2021,8000.0,Stanley Park,"Westfield, MA 01085"
18631,Run the Berry,10/02/2021,8000.0,Newberry XC Course,"Newberry, SC"
18633,3rd Annual Nicholls XC Invitational,10/02/2021,6437.0,Nicholls Farm,"Thibodaux, LA"
18636,CCAA Cross Country Championships,10/23/2021,8000.0,Cal St. San Marcos,"San Marcos, CA 92096"
18637,Saint Vincent College Invitational,09/18/2021,8000.0,Saint Vincent College,"Latrobe, PA"
18639,FSU XC Open,09/17/2021,8000.0,Apalachee Regional Park,"Tallahassee, FL 00000"
18672,Commodore Classic,09/17/2021,8000.0,Percy Warner Park,7311 TN-100
18673,2021 Taylor University Ray Bullock Invitational,09/17/2021,7996.0,Taylor,"Upland, IN 46989"
18674,Virginia Invitational,09/17/2021,8000.0,Panorama Farms,"Earlysville, VA 22936"
18676,Behrend Invitational,09/17/2021,8012.0,Behrend College,"Erie, PA 16563"
18677,adidas XC Challenge,09/17/2021,6000.0,WakeMed Soccer Park -- Cary NC,"Cary, NC 27511"
18678,Fire Tower Project CC,09/17/2021,8000.0,"Don Kennedy Trails, State Farm Fields",State Farm Fields
18679,MSU Spartan Invitational,09/17/2021,8000.0,Forest Akers East Golf Course,"East Lansing, MI"
18680,Freight Train 5k,09/17/2021,5000.0,Eureka Trail,125 TN-307
18681,Jeri Blair Invitational,10/01/2021,5145.0,Belmont HS,"Belmont, NH 03220"
18682,Morningside Invitational 2021,09/17/2021,8000.0,"Adams Nature Preserve, North Sioux City, SD","North Sioux City, SD 57049"
18683,OLLU Westside Classic,09/18/2021,8000.0,Pearsall Park,"San Antonio, TX"
18684,John McNichols Invite,09/18/2021,8000.0,LaVern Gibson Championship XC Course,599 Tabertown Road
18685,SUNY Poly Wildcat Classic,09/18/2021,8000.0,SUNY POLY CROSS COUNTRY COURSE,"Utica, NY 13502"
18686,2021 Greeno Dirksen Invite,09/18/2021,8000.0,Mahoney Park Golf Course,"Lincoln, NE 66801"
18687,IU East Red Wolf Invitational,09/18/2021,8000.0,IU East,"Richmond, OH"
18688,Allegheny Classic 2021,09/18/2021,6436.0,Allegheny College XC course,"Meadville, PA 16335"
18689,Columbia College Larry Walker XC Invite,09/18/2021,8000.0,Gans Creek,"Columbia, MO 63044"
18690,Aldrich Invitational,09/18/2021,7835.0,Middlebury College,"Middlebury, VT 05753"
18691,Cottonwood Challenge,09/18/2021,8000.0,Harvey County East Lake,"Newton, KS 67114"
18693,Dickinson Alumni 5K,09/18/2021,5000.0,Dickinson Park,"Carlisle, PA 17013"
18694,St. Olaf Invitational,09/18/2021,8000.0,St. Olaf College,St. Olaf Ave.
18699,“Senators” Cross Country Invitational 2021,10/01/2021,8000.0,Walters State Course,"Morristown, TN 37814"
18710,2021 Creston XC Fest,09/11/2021,8000.0,Southwestern CC,"Creston, IA 67042"
18716,Fort Hays State Tiger Open,10/09/2021,8000.0,Fort Hays State,"Hays, KS 67601"
18719,Briar Cliff Charger XC Invite,10/01/2021,8000.0,"Adams Nature Preserve, North Sioux City, SD","North Sioux City, SD 57049"
18720,ACCAC Cross Country Championships,10/01/2021,8000.0,Freestone Park,1045 E Juniper Ave
18722,2021 SWAC Cross Country Championships,10/18/2021,8000.0,Choctaw Trails,"Clinton, MS 39209"
18725,NEICAAA 2021 Cross Country Championships,10/09/2021,8000.0,Franklin Park,1 Franklin Park Road
18726,Dan Talbot Open,10/02/2021,8000.0,Rose Tree Park,"Media, PA 19063"
18727,Big South Cross Country Championships,10/29/2021,8000.0,Ivey M. Redmon Sports Complex,"Kernersville, NE 27262"
18728,American Rivers Conference Championships,10/30/2021,8000.0,Luther College,"Decorah, IA 52101"
18729,Bob Waxlax Invitational,10/07/2021,8000.0,St. Cloud State,"Sauk Rapids, MN 56301"
18730,Lone Star Conference Cross Country Championships,10/23/2021,8000.0,Big Green Soccer Comples,"Lawton, OK 73501"
18731,Luther vs La Crosse Dual,10/22/2021,5000.0,Luther College,"Decorah, IA 52101"
18733,MAAC Cross Country Championships,10/30/2021,8000.0,ESPN Wide World of Sports Complex,"Orlando, FL"
18736,2021 CUNYAC Men's & Women's Cross Country Championship,10/31/2021,8000.0,Van Cortlandt Park,"Bronx, NY 10462"
18741,Gil Dodds Invitational,09/18/2021,8000.0,St. James Forest Preserve,2S541 Winfield Road
18742,Denison Vs Wooster,09/21/2021,5000.0,L.C. Boles Golf Course,"Wooster, OH 44691"
18744,2021 Lori Fitzgerald Open,09/18/2021,5000.0,New Mexico St.,"Las Cruces, NM 88003"
18745,ODAC Cross Country Championships,10/30/2021,8000.0,Bridgewater College,"Bridgewater, VA 22812"
18747,Patriot League Cross Country Championships,10/31/2021,8000.0,Lehigh University,"Bethlehem, PA 18015"
18750,Gary Moore XC Invitational,09/18/2021,8000.0,Alfred State College,10 Upper College Drive
18751,2021 NWC XC Championships,10/30/2021,8000.0,Michelbook Country Club,"McMinnville, OR 97128"
18754,Connecticut College vs Mitchell College,10/08/2021,6000.0,Stenger Farm,"New London, CT 06320"
18759,Golden Bear XC Classic,09/10/2021,4000.0,Beckley-Stratton Middle School,"Beckley, WV 25801"
18761,2021 Middle Atlantic Conference Cross Country Championships,10/30/2021,8000.0,DeSales,"Center Valley, PA 18034"
18762,Green River Gator Invite,10/09/2021,6436.0,Green River College,"Auburn, WA 98092"
18765,DeSales Cross Country Invitational,10/09/2021,8000.0,DeSales,"Center Valley, PA 18034"
18767,UEC XC Championship 2021,10/30/2021,8000.0,Lancaster Bible XC Course,"Lancaster, PA 17543"
18768,Tiger Cross Country Invitational,09/17/2021,8000.0,Aspen Ridge Golf Course,"Bourbonnais, IL"
18770,2021 WAC Cross Country Championships,10/30/2021,8000.0,California Baptist,"UCR - Agg Course, CA 92504"
18771,Canisius Alumni Classic,10/16/2021,8000.0,Delaware Park,"Buffalo, NY 14208"
18773,Bowie State XC Classic,10/13/2021,5000.0,Jericho Park,9510 Laurel Bowie Road
18774,Griak Invitational,09/24/2021,8000.0,Les Bolstad Golf Course,"St. Paul, MN 55455"
18775,2021 ESU Cross Country Invite,09/24/2021,8000.0,Jones Park,"Emporia, KS 66801"
18776,Maryville College Invitational 2021,09/24/2021,8000.0,Maryville Cpllege,"Maryville, TN 37804"
18777,Wildcat Classic 2021,09/24/2021,8000.0,Wayne State-Country Club Course,"Wayne, NE 68787"
18779,Penn State Abington Invitational,09/25/2021,8000.0,Lorimer Park,"Huntingdon Valley, PA 19006"
18780,Trevecca D-II Showcase,09/25/2021,8000.0,Percy Warner Park,7311 TN-100
18781,Texas A&M Invitational,09/25/2021,8000.0,Dale Watts '71 XC Course,"Bryan-College Station, TX 77843"
18783,Penn State Fayette Invitational,09/25/2021,8045.0,PSU-Fayette,"Fayette, PA"
18784,2021 Codfish Bowl,09/25/2021,8000.0,Franklin Park,"Boston, MA 02131"
18785,Carleton Running of the Cows,09/25/2021,8000.0,Carleton College,"Northfield, MN 55057"
18788,37th Annual Greensboro Cross Country Invitational,09/25/2021,8000.0,Hagen Stone Park,"Pleasant Garden, NC 27313"
18789,2nd Annual Findlay Invitational,09/24/2021,7996.0,Hillcrest Golf Club,800 W. Bigelow Ave.
18790,Williams Purple Valley XC Invite,09/25/2021,8000.0,MT GREYLOCK HS,"WILLIAMSTOWN, MA"
18791,RPI Saratoga XC Invitational,09/25/2021,8000.0,Saratoga State Park,"SARATOGA SPRINGS, NY"
18792,Grandview University CC Invitational,09/25/2021,8000.0,DMACC Ankeny Campus,"Ankeny, IA 50023"
18793,2021 Dean White Invitational,09/25/2021,8000.0,Doane University XC Course,"Crete, NE 68333"
18794,NMJC Invitational,09/24/2021,8000.0,Harry McAdams Park,"Hobbs, NM 88240"
18800,Idaho State Open,09/25/2021,6000.0,ISU Centennial XC Course,"Pocatello, ID ID"
18805,Hamilton College Invitational,10/09/2021,8000.0,Hamilton College,"Clinton, NY"
18807,Hamilton College Tune-up,10/23/2021,5000.0,Hamilton,"Clinton, NY"
18811,Beloit College Olde English,10/02/2021,8000.0,Leeson Park,-
18813,Illinois College Cross Country Invitational,10/09/2021,8000.0,IC Campus,"Jacksonville, IL 61761"
18816,2021 Landmark Conference Cross Country Championships,10/30/2021,8000.0,Bicentennial Park,"Bethlehem, PA 18017"
18817,Grove City College Invitational,10/01/2021,5000.0,Grove City College,"Grove City, PA"
18822,BIG EAST Cross Country Championships,10/29/2021,8000.0,The Hill at Northview,"Carmel, IN 46033"
18823,2021 GAC XC Championship,10/23/2021,8000.0,Harding University Cross Country Course,"Searcy, AR 72143"
18824,East Coast Conference Cross Country Championships,10/23/2021,8000.0,Roberts Wesleyan,"Rochester, NY 14624"
18825,2021 Missouri Valley Conference Cross Country Championship,10/29/2021,8000.0,Weibring Golf Club,"Normal, IL"
18826,UAA Cross Country Championships,10/30/2021,8000.0,Genesee Valley Park,"Rochester, NY 14627"
18829,MIAA XC Championships,10/23/2021,8000.0,Nebraska-Kearney,"Kearney, NE 68849"
18838,Neosho County Community College Invitational,10/14/2021,8000.0,Lakeview Recreation Area,208 W. 35th Parkway
18840,Runnin' Monks,10/09/2021,8000.0,St. Joseph's College,"Standish, ME 4084"
18842,Skyline Conference XC Championship,10/24/2021,8000.0,Hudson Valley Sports Dome,"Milton, NY"
18843,NEWMAC Cross Country Championship,10/30/2021,8000.0,Nehoiden Golf Course,"Wellesley, MA 2481"
18878,Gans Creek Classic,10/01/2021,8000.0,Gans Creek XC Course,"Columbia, MO 00000"
18879,Joe Piane Invitational,10/01/2021,8045.0,Burke Golf Course,"South Bend, IN 46556"
18880,2021 MSAC Cross Country Championships,10/23/2021,5000.0,Tompkins Cortland CC,"Dryden, NY"
18881,St. Charles CC Opener,09/03/2021,6000.0,Lindenwood University,"St. Charles, MO 63303"
18882,Chanticleer Challenge,10/01/2021,8000.0,Hackler Course,3000 Downs Blvd.
18883,Augustana Brissman-Lundeen Invitational,10/01/2021,8000.0,Saukie Golf Course,"Rock Island, IL 61201"
18884,Chile Pepper XC Festival,10/01/2021,8000.0,Agri Park,"Fayetteville, AR 72701"
18885,2021 VT State Collegiate Meet,10/01/2021,8000.0,Vermont Tech,"Randolph Center, VT VT"
18886,Mount Aloysius Invitational,10/02/2021,5003.0,Mount Aloysuis College,"Cresson, PA 16630"
18887,Hagan Stone XC Classic 2021,10/02/2021,8000.0,Hagen Stone Park,"Pleasant Garden, NC 27313"
18888,2021 Colby Region VI Preview,10/02/2021,8000.0,Colby CC,"Colby, KS 67701"
18889,Mercyhurst vs Gannon,10/02/2021,8000.0,Pleasant Ridge Park XC Course,"Girard, PA 16417"
18890,2021 Great American XC Festival - College,10/02/2021,8000.0,WakeMed Soccer Park,"Cary, NC"
18892,2021 Warrior Invitational,10/02/2021,8000.0,Greenfield Park,"West Allis, WI 53227"
18893,1st Annual Red October,10/02/2021,8000.0,SVSU Outdoor Recreation & Fitness Trail,"University Center, MI 48710"
18895,Cazenovia Homecoming Invitational,10/02/2021,8000.0,"Fenner Fields, Cazenovia, NY","Cazenovia, NY 13035"
18896,NJIT Highlander XC Challenge,10/02/2021,8000.0,Branch Brook Park,Branch Brook Park
18897,2021 SPC Cross Country Invite,10/02/2021,8000.0,South Plains College,"Levelland, TX 79336"
18900,SAC Cross Country Championships,10/23/2021,8000.0,McApline Creek Greenway,"Charlotte, NC 28223"
18901,Northeast-10 Cross Country Championships,10/24/2021,8000.0,St. Anselm College,"Manchester, NH 03102"
18909,The Repeat Mile Run,10/16/2021,8000.0,Willamette,"Salem, OR 97301"
18913,PSAC Cross Country Championships,10/22/2021,8000.0,Kutztown University,"Kutztown, PA 19530"
18915,Centennial Conference Championships,10/30/2021,8000.0,Baltimore County Agricultural Center,"Baltimore, MD 21218"
18918,NJCAA Region 9 Cross Country Championship,10/30/2021,8000.0,CWC,2660 Peck Ave
18919,NESCAC Cross Country Championships,10/31/2021,8000.0,Wickham Park,1329 Middle Turnpike W
18921,18th Annual CCSU Mini Meet,10/22/2021,5000.0,"STANLEY QUARTER PARK - NEW BRITAIN, CT","NEW BRITAIN, CT 06050"
18923,2021 EMU Fall Classic,10/22/2021,5003.0,Hudson Mills Metropark,"Dexter, MI 48197"
18924,2021 Peach Belt Conference Cross Country Championships,10/23/2021,7580.0,Bouckaert Farm,"Fairburn, GA 30260"
18928,NCAA Division I Mid-Atlantic Region Cross Country Championships,11/12/2021,10000.0,Lehigh Goodman Campus Cross Country Course,"Bethlehem, PA 18015"
18929,NCAA Division I Midwest Region Cross Country Championships,11/12/2021,10000.0,Ashton Cross Country Course (Eastern Deadline),"Iowa City, IA 52242"
18932,NJCAA Region 16 Championships,10/29/2021,8000.0,Mineral Area College,"Park Hills, MO"
